job_grouped,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,nr_employed,y,date,latitude,longitude,id_,year,age_iterative,euribor3m_iterative,Income,Kid_Home,Teen_Home,Dt_Customer,Num_Web_Visits_Month,Join_Year,Customer_tenure_days,Customer_tenure_years,High_web_visit_flag,Web_engagement_score,Web_visit_intensity,Tenure_vs_campaign_effort,duration_norm,Engagement_score_total,Overall_interaction_score,Contact_effort_ratio,Avg_duration_per_contact,Web_activity_per_contact
manual,married,basic 6y,,0.0,0.0,telephone,366,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-09-30,39.95,-85.247,4d0f692b-c599-45a2-b496-3b4fb0ca3a41,2017,42.0,4.9,178376,1,1,2012-06-10,18,2012,1938.0,5.30958904109589,0,0.5483870967741935,3.390092879256966,0.18833849329205368,0.07442049613664091,0.6228075929108344,0.8111460862028881,1.0,366.0,18.0
administrative,married,high school,0.0,0.0,0.0,telephone,357,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-06-07,41.612,-124.248,d8ea4803-4a98-402e-a522-03302ef278b5,2017,48.0,4.9,83568,0,2,2012-01-06,18,2012,1979.0,5.421917808219178,0,0.5483870967741935,3.3198585144012127,0.1844365841334007,0.07259048393655958,0.620977580710753,0.8054141648441537,1.0,357.0,18.0
administrative,married,university degree,0.0,0.0,0.0,telephone,232,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-10-26,33.968,-106.024,472c21b6-733b-448a-b97e-0899d471b051,2019,37.0,4.9,114438,1,0,2012-06-06,32,2012,2698.0,7.391780821917808,1,1.0,4.329132690882135,0.13528539659006672,0.04717364782431883,1.0471736478243188,1.1824590444143854,1.0,232.0,32.0
manual,single,basic 9y,0.0,1.0,0.0,telephone,91,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-10-07,45.432,-82.709,c2c2c999-1f3d-48ac-9a17-562777356f88,2019,40.27111076831546,4.9,128341,2,0,2012-10-29,13,2012,2534.0,6.942465753424657,0,0.3870967741935484,1.872533543804262,0.1440410418310971,0.018503456689711265,0.40560023088325964,0.5496412727143567,1.0,91.0,13.0
administrative,married,,0.0,1.0,0.0,telephone,273,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-03-29,39.012,-122.204,f9b67e3e-db2e-4089-85e1-df5462319653,2019,40.27111076831546,4.9,26244,0,2,2012-05-18,16,2012,2506.0,6.865753424657535,0,0.4838709677419355,2.330407023144453,0.14565043894652832,0.05551037006913379,0.5393813378110693,0.6850317767575976,1.0,273.0,16.0
administrative,married,basic 9y,0.0,1.0,0.0,telephone,158,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-02-08,33.548,-123.247,ff8b1cfe-0ee6-4a62-ad9d-d602427107c7,2017,56.0,4.9,130764,1,0,2012-03-30,8,2012,1776.0,4.865753424657535,0,0.22580645161290322,1.644144144144144,0.411036036036036,0.032126880845872306,0.25793333245877553,0.6689693684948115,2.0,79.0,4.0
manual,single,basic 4y,,1.0,1.0,telephone,177,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-09-17,45.195,-67.229,c5bee864-d04c-4e58-a813-8239b67d6345,2017,40.27111076831546,4.9,141859,2,1,2012-02-06,4,2012,2050.0,5.616438356164384,0,0.0967741935483871,0.7121951219512195,0.17804878048780487,0.0359902399349329,0.13276443348332,0.3108132139711249,1.0,177.0,4.0
management,married,basic 6y,0.0,0.0,0.0,telephone,200,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-10-24,39.804,-94.191,c9264446-deae-4147-87a6-7f6d53a50af0,2018,41.0,4.9,55445,0,2,2012-10-05,21,2012,2210.0,6.054794520547945,0,0.6451612903225806,3.4683257918552033,0.16515837104072398,0.040666937779585195,0.6858282281021658,0.8509865991428898,1.0,200.0,21.0
management,divorced,university degree,0.0,1.0,0.0,telephone,172,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-01-05,28.527,-77.464,5df79f8e-3ec3-48f9-bbff-b21447c79099,2016,44.0,3.7121378783976047,77947,1,1,2012-04-29,11,2012,1346.0,3.6876712328767125,0,0.3225806451612903,2.9829123328380387,0.2711738484398217,0.03497356649044327,0.35755421165173357,0.6287280600915552,1.0,172.0,11.0
administrative,married,university degree,,1.0,0.0,telephone,176,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-07-12,32.595,-83.523,6444da89-9436-4b09-ad38-159551c260e3,2018,47.0,4.9,67439,0,1,2012-03-05,9,2012,2320.0,6.3561643835616435,0,0.25806451612903225,1.415948275862069,0.15732758620689655,0.03578690524603497,0.2938514213750672,0.4511790075819637,1.0,176.0,9.0
,married,,,0.0,0.0,telephone,211,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-06-18,43.394,-79.522,6e4cd355-435a-4d7b-b2f5-92d64c706a05,2018,57.0,4.9,80033,0,0,2012-01-15,11,2012,2346.0,6.427397260273972,0,0.3225806451612903,1.7114236999147485,0.1555839727195226,0.04290361935746238,0.3654842645187527,0.5210682372382753,1.0,211.0,11.0
administrative,married,university degree,,1.0,0.0,telephone,214,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-01-22,32.349,-70.223,d3fd430a-83ab-48fb-ad0f-29219a273d56,2015,37.0,4.9,93745,0,2,2012-07-16,27,2012,920.0,2.5205479452054793,1,0.8387096774193549,10.71195652173913,0.39673913043478265,0.04351362342415616,0.8822233008435111,1.2789624312782937,1.0,214.0,27.0
manual,divorced,basic 4y,,1.0,0.0,telephone,1575,1,999,0,nonexistent,1.1,94.0,-36.4,5191,yes,2017-02-14,33.119,-78.718,52fe0cf8-74be-4760-a5fe-ac78c82cfe52,2017,41.0,4.9,51945,1,1,2012-05-16,32,2012,1735.0,4.7534246575342465,1,1.0,6.731988472622478,0.21037463976945245,0.32025213501423344,1.3202521350142336,1.530626774783686,1.0,1575.0,32.0
technical,married,university degree,0.0,0.0,0.0,telephone,349,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-07-31,26.058,-102.059,fd488945-dcb1-4c93-ae06-2b2378db0bd0,2017,55.0,4.9,177873,0,0,2012-07-13,11,2012,1844.0,5.052054794520548,0,0.3225806451612903,2.1773318872017353,0.19793926247288504,0.07096380642537617,0.3935444515866665,0.5914837140595516,1.0,349.0,11.0
technical,married,high school,,1.0,0.0,telephone,337,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-10-04,39.699,-95.333,983b0a18-7d54-4900-bc06-ba7b30e17f49,2018,40.27111076831546,4.9,121966,1,1,2012-08-08,31,2012,2248.0,6.158904109589041,1,0.967741935483871,5.033362989323844,0.3247330960854093,0.06852379015860106,1.036265725642472,1.3609988217278814,2.0,168.5,15.5
management,married,,,1.0,0.0,telephone,272,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-09-05,27.091,-117.264,be6c8341-fb40-4158-8d62-81fb98648760,2017,55.0,4.9,167586,0,1,2012-02-12,18,2012,2032.0,5.567123287671233,0,0.5483870967741935,3.233267716535433,0.1796259842519685,0.05530703538023587,0.6036941321544294,0.7833201164063979,1.0,272.0,18.0
manual,married,basic 9y,,0.0,0.0,telephone,208,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-02-07,41.803,-100.479,f583f88c-58de-40db-bcae-b2b9105fa153,2016,42.0,4.9,70480,1,2,2012-08-19,13,2012,1267.0,3.4712328767123286,0,0.3870967741935484,3.745067087608524,0.2880820836621942,0.0422936152907686,0.42939038948431696,0.7174724731465112,1.0,208.0,13.0
manual,married,basic 4y,,1.0,0.0,telephone,193,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-08-19,39.627,-98.496,cc1029bd-87da-4de0-8735-a3b090df62c0,2018,50.0,4.9,18714,2,2,2012-08-10,23,2012,2200.0,6.027397260273973,0,0.7096774193548387,3.815909090909091,0.1659090909090909,0.03924359495729972,0.7489210143121384,0.9148301052212293,1.0,193.0,23.0
manual,married,basic 4y,,,,telephone,212,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-05-14,48.81,-79.382,cf01e33c-2eb7-4020-8c72-879d3489bfa1,2015,51.0,3.828345405242548,74584,0,1,2012-08-27,14,2012,990.0,2.712328767123288,0,0.41935483870967744,5.161616161616161,0.3686868686868687,0.04310695404636031,0.4624617927560377,0.8311486614429064,1.0,212.0,14.0
administrative,married,high school,,0.0,0.0,telephone,165,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-01-13,43.962,-121.032,e6382798-c0b1-4337-af1b-ee9196f5c831,2019,38.0,4.9,7462,2,2,2012-08-20,21,2012,2337.0,6.402739726027397,0,0.6451612903225806,3.2798459563543005,0.3123662815575524,0.03355022366815779,0.6787115139907384,0.9910777955482908,2.0,82.5,10.5
management,married,university degree,,1.0,0.0,telephone,1042,1,999,0,nonexistent,1.1,94.0,-36.4,5191,yes,2016-11-23,32.461,-91.026,d3ea4624-cbe7-40bf-8324-cc3c763f0e80,2016,49.0,4.9,153359,0,2,2012-11-15,9,2012,1469.0,4.024657534246575,0,0.25806451612903225,2.236215112321307,0.24846834581347857,0.21187474583163887,0.46993926196067115,0.7184076077741497,1.0,1042.0,9.0
technical,single,university degree,0.0,0.0,1.0,telephone,20,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-09-10,32.004,-111.513,d652e74e-8e59-4eb0-ada7-512f3d11ea40,2016,38.0,3.612531426816224,138685,2,0,2012-12-25,20,2012,1355.0,3.712328767123288,0,0.6129032258064516,5.387453874538745,0.26937269372693723,0.004066693777958519,0.6169699195844102,0.8863426133113474,1.0,20.0,20.0
administrative,divorced,high school,0.0,0.0,0.0,telephone,246,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-06-18,33.276,-82.641,18060794-5ed8-44ab-8b30-ceb9cc3222fd,2017,31.0,4.9,116608,1,0,2012-07-20,13,2012,1794.0,4.9150684931506845,0,0.3870967741935484,2.6449275362318843,0.20345596432552956,0.050020333468889795,0.43711710766243816,0.6405730719879678,1.0,246.0,13.0
management,married,basic 6y,0.0,0.0,0.0,telephone,529,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-08-28,36.293,-104.523,360a3c07-d566-4079-9550-6c6c6422f5f2,2017,40.27111076831546,4.9,14417,1,0,2012-07-30,1,2012,1855.0,5.082191780821918,0,0.0,0.1967654986522911,0.3935309973045822,0.10756405042700284,0.10756405042700284,0.501095047731585,2.0,264.5,0.5
administrative,married,university degree,0.0,1.0,1.0,telephone,192,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-11-18,43.599,-75.453,1246ce73-1096-4b01-b971-0bffb7ca7fee,2018,39.0,3.6291325020797873,99031,0,0,2012-08-28,21,2012,2273.0,6.227397260273973,0,0.6451612903225806,3.3721953365596127,0.1605807303123625,0.03904026026840179,0.6842015505909824,0.844782280903345,1.0,192.0,21.0
technical,married,basic 9y,0.0,0.0,0.0,telephone,1467,1,999,0,nonexistent,1.1,94.0,-36.4,5191,yes,2015-05-17,44.354,-83.771,01fe1411-bb08-4ae3-8252-0e7385580955,2015,49.0,4.9,93507,2,1,2012-10-19,15,2012,940.0,2.5753424657534247,0,0.45161290322580644,5.824468085106383,0.3882978723404255,0.2982919886132574,0.7499048918390638,1.1382027641794894,1.0,1467.0,15.0
administrative,married,high school,0.0,1.0,0.0,telephone,188,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-10-26,38.383,-87.624,1a7cb055-189b-4261-a521-bd11ec6ab304,2016,34.0,3.5461271257619704,68707,1,0,2012-02-09,16,2012,1721.0,4.715068493150685,0,0.4838709677419355,3.3933759442184774,0.4241719930273097,0.03822692151281008,0.5220978892547455,0.9462698822820552,2.0,94.0,8.0
administrative,married,university degree,0.0,1.0,0.0,telephone,180,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-08-27,40.103,-79.228,a068e668-ee92-47ab-94b3-2c6f0660c267,2016,35.0,3.562728201025534,119162,1,0,2012-07-09,1,2012,1510.0,4.136986301369863,0,0.0,0.24172185430463577,0.48344370860927155,0.036600244001626675,0.036600244001626675,0.5200439526108982,2.0,90.0,0.5
,married,,,1.0,0.0,telephone,48,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-09-30,46.083,-123.668,1d488b7c-d680-4210-87f4-caab6d9ee03f,2017,40.27111076831546,4.9,74474,2,1,2012-09-04,13,2012,1852.0,5.073972602739726,0,0.3870967741935484,2.562095032397408,0.1970842332613391,0.009760065067100447,0.3968568392606488,0.5939410725219879,1.0,48.0,13.0
administrative,married,,,0.0,1.0,telephone,213,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-02-23,45.97,-95.297,27c0a2c1-7538-4097-a0c8-501fbf55dfee,2019,60.0,4.9,111496,2,0,2012-02-18,19,2012,2562.0,7.019178082191781,0,0.5806451612903226,2.7068696330991413,0.2849336455893833,0.04331028873525823,0.6239554500255808,0.9088890956149641,2.0,106.5,9.5
not_working,married,basic 9y,0.0,0.0,0.0,telephone,545,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-12-03,39.664,-122.563,3e29229f-9ee7-455c-b623-63250793db56,2018,33.0,4.9,95189,0,0,2012-07-18,22,2012,2329.0,6.380821917808219,0,0.6774193548387096,3.4478316874194936,0.15671962215543153,0.11081740544936966,0.7882367602880793,0.9449563824435109,1.0,545.0,22.0
manual,married,basic 6y,0.0,0.0,1.0,telephone,583,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-09-20,27.672,-100.531,8e84714f-4768-41e6-bc2b-2dff581e12b8,2017,42.0,4.9,45768,1,1,2012-06-17,21,2012,1921.0,5.263013698630137,0,0.6451612903225806,3.9901093180635088,0.19000520562207185,0.11854412362749085,0.7637054139500715,0.9537106195721434,1.0,583.0,21.0
technical,married,professional course,0.0,1.0,0.0,telephone,221,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-08-17,35.966,-75.199,aa9a96e2-a1f0-48b9-bd12-0d082fc65f56,2015,45.0,4.9,122783,0,0,2012-11-03,3,2012,1017.0,2.786301369863014,0,0.06451612903225806,1.0766961651917404,0.35889872173058013,0.04493696624644164,0.1094530952786997,0.46835181700927986,1.0,221.0,3.0
management,married,university degree,0.0,0.0,0.0,telephone,426,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-11-28,39.727,-101.195,9eada552-2e0f-4e25-bc52-86b419bcf3b8,2018,42.0,3.6789357278704777,98678,0,0,2012-12-02,31,2012,2187.0,5.991780821917808,1,0.967741935483871,5.173754000914495,0.16689529035208048,0.08662057747051646,1.0543625129543874,1.2212578033064678,1.0,426.0,31.0
administrative,divorced,university degree,,0.0,0.0,telephone,287,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-12-08,45.633,-122.143,3da2368a-8b67-4b7e-bf51-0499b71369dc,2016,53.0,4.9,21072,0,0,2012-07-09,21,2012,1613.0,4.419178082191781,0,0.6451612903225806,4.752014879107254,0.22628642281463113,0.05835705571370476,0.7035183460362854,0.9298047688509166,1.0,287.0,21.0
technical,single,professional course,0.0,0.0,0.0,telephone,197,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-05-19,44.314,-91.625,c96f9121-6f02-44bd-aa3c-4da573414177,2016,37.0,4.9,60378,1,2,2012-09-14,18,2012,1343.0,3.6794520547945204,0,0.5483870967741935,4.892032762472078,0.2717795979151154,0.04005693371289142,0.5884440304870849,0.8602236284022003,1.0,197.0,18.0
manual,married,basic 6y,0.0,0.0,0.0,telephone,257,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-07-29,38.534,-99.64,73dae94a-e882-4845-aa30-0aaff25d2a17,2018,44.0,4.9,145871,0,2,2012-08-13,8,2012,2176.0,5.961643835616439,0,0.22580645161290322,1.3419117647058822,0.16773897058823528,0.052257015046766976,0.2780634666596702,0.44580243724790547,1.0,257.0,8.0
technical,married,,0.0,1.0,0.0,telephone,229,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-12-01,31.532,-88.105,7aa43513-2461-455c-9430-9afb22f3a22d,2018,54.0,4.9,109725,1,0,2012-08-03,13,2012,2311.0,6.331506849315068,0,0.3870967741935484,2.0532237126784945,0.1579402855906534,0.04656364375762505,0.43366041795117344,0.5916007035418268,1.0,229.0,13.0
manual,married,basic 4y,0.0,0.0,0.0,telephone,55,3,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-12-21,31.619,-70.718,18b0c404-331a-4a68-90bc-0494a082f62d,2017,49.0,4.9,96711,0,0,2012-03-07,29,2012,2115.0,5.794520547945205,1,0.9032258064516129,5.004728132387707,0.5177304964539008,0.011183407889385929,0.9144092143409988,1.4321397107948997,3.0,18.333333333333332,9.666666666666666
technical,married,,0.0,0.0,0.0,telephone,400,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-12-22,33.409,-121.292,012204f4-fca9-4bcb-a64d-808135727728,2015,54.0,3.8781486310332385,12244,0,0,2012-01-26,28,2012,1426.0,3.9068493150684933,1,0.8709677419354839,7.166900420757363,0.255960729312763,0.08133387555917039,0.9523016174946543,1.2082623468074172,1.0,400.0,28.0
administrative,divorced,university degree,0.0,0.0,0.0,telephone,197,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-04-18,47.84,-114.833,33803ffa-fb03-4f0f-9f5c-3f2b9a28bc93,2018,52.0,4.9,36606,1,1,2012-06-27,27,2012,2121.0,5.810958904109589,1,0.8387096774193549,4.646393210749646,0.17208863743517208,0.04005693371289142,0.8787666111322463,1.0508552485674183,1.0,197.0,27.0
administrative,divorced,university degree,0.0,0.0,0.0,telephone,190,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-08-26,42.761,-74.313,834fda51-1ba3-4290-8be6-b59479dfb43b,2015,52.0,4.9,154051,2,2,2012-11-09,18,2012,1020.0,2.7945205479452055,0,0.5483870967741935,6.4411764705882355,0.35784313725490197,0.03863359089060594,0.5870206876647994,0.9448638249197014,1.0,190.0,18.0
technical,single,high school,,0.0,0.0,telephone,21,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-06-25,39.558,-107.838,4dfcd68a-ccd2-4388-812c-c243a4b60254,2017,43.0,4.9,29727,1,2,2012-09-28,2,2012,1731.0,4.742465753424658,0,0.03225806451612903,0.42172154823801267,0.21086077411900633,0.004270028466856445,0.036528092982985476,0.24738886710199182,1.0,21.0,2.0
manual,married,basic 6y,0.0,1.0,0.0,telephone,300,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-10-06,31.483,-100.16,f2ab895d-7487-4b68-b9e8-7ab8e734bd47,2016,34.0,4.9,54061,2,2,2012-05-23,7,2012,1597.0,4.375342465753425,0,0.1935483870967742,1.5998747651847212,0.4571070757670632,0.061000406669377796,0.25454879376615197,0.7116558695332151,2.0,150.0,3.5
administrative,married,high school,0.0,1.0,0.0,telephone,123,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-11-21,34.907,-74.84,9375d7ce-9370-402c-aed1-a4c1e814aaba,2019,35.0,4.9,127139,0,0,2012-02-11,1,2012,2840.0,7.780821917808219,0,0.0,0.12852112676056338,0.25704225352112675,0.025010166734444898,0.025010166734444898,0.28205242025557165,2.0,61.5,0.5
management,married,,,1.0,0.0,telephone,293,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-10-22,48.387,-89.689,5c79786f-6162-4496-8a30-b681f4115768,2019,42.0,4.9,85638,1,0,2012-12-22,15,2012,2495.0,6.835616438356165,0,0.45161290322580644,2.19438877755511,0.1462925851703407,0.05957706384709231,0.5111899670728988,0.6574825522432395,1.0,293.0,15.0
technical,married,,,1.0,1.0,telephone,325,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-02-11,40.367,-91.34,ccb97836-0739-467e-bc99-d030ae3b52e4,2019,43.0,4.9,170502,0,0,2012-10-22,3,2012,2303.0,6.30958904109589,0,0.06451612903225806,0.47546678245766394,0.15848892748588797,0.06608377389182594,0.13059990292408402,0.289088830409972,1.0,325.0,3.0
not_working,divorced,university degree,,0.0,0.0,telephone,514,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-03-14,28.433,-123.385,383c6463-0de7-4a43-a1c1-bbd1203af6dd,2019,60.0,4.9,50221,2,2,2012-09-26,5,2012,2360.0,6.465753424657534,0,0.12903225806451613,0.7733050847457626,0.15466101694915255,0.10451403009353395,0.23354628815805006,0.3882073051072026,1.0,514.0,5.0
not_working,married,basic 4y,,0.0,0.0,telephone,849,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-04-27,36.7,-109.909,026d1365-12d4-4fec-b398-139a59b46d8d,2016,58.0,4.9,163061,0,1,2012-02-21,7,2012,1527.0,4.183561643835616,0,0.1935483870967742,1.6732154551407992,0.4780615586116569,0.17263115087433917,0.36617953797111336,0.8442410965827702,2.0,424.5,3.5
technical,divorced,high school,0.0,1.0,0.0,telephone,194,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-06-01,41.565,-95.639,f010a64d-46ea-4e74-9c20-c0b18f55a756,2017,35.0,4.9,155704,2,1,2012-04-15,28,2012,1873.0,5.131506849315069,1,0.8709677419354839,5.456486919380672,0.194874532835024,0.03944692964619764,0.9104146715816815,1.1052892044167055,1.0,194.0,28.0
manual,married,basic 9y,,1.0,0.0,telephone,212,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-05-17,41.496,-74.772,1e0c7084-f1b2-439a-bcba-5e23fc340b4c,2017,55.0,4.9,20900,0,0,2012-01-25,8,2012,1939.0,5.3123287671232875,0,0.22580645161290322,1.5059308922124808,0.3764827230531202,0.04310695404636031,0.2689134056592635,0.6453961287123837,2.0,106.0,4.0
management,married,university degree,0.0,0.0,0.0,telephone,337,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-12-13,40.689,-97.527,0ffac745-9207-4b6b-9503-f9138b19a806,2015,40.27111076831546,4.9,51445,0,0,2012-03-14,13,2012,1369.0,3.750684931506849,0,0.3870967741935484,3.4660336011687365,0.5332359386413441,0.06852379015860106,0.4556205643521494,0.9888565029934935,2.0,168.5,6.5
manual,married,high school,0.0,0.0,0.0,telephone,286,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-01-21,25.467,-92.284,dd49237a-fec1-4149-ba1e-672559cfe5ef,2016,36.0,4.9,91718,0,1,2012-04-27,28,2012,1364.0,3.736986301369863,1,0.8709677419354839,7.492668621700879,0.26759530791788855,0.05815372102480683,0.9291214629602907,1.1967167708781794,1.0,286.0,28.0
administrative,divorced,university degree,0.0,0.0,0.0,telephone,247,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-07-09,40.254,-66.962,572a2e0f-6455-4e0b-9025-20576e2c4c6c,2019,40.27111076831546,4.9,117747,2,1,2012-10-07,18,2012,2466.0,6.756164383561644,0,0.5483870967741935,2.664233576642336,0.2960259529602595,0.05022366815778772,0.5986107649319812,0.8946367178922408,2.0,123.5,9.0
manual,divorced,,,1.0,0.0,telephone,518,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-01-23,24.875,-79.139,4036772a-d870-4694-b71b-d95ff95f5d58,2019,57.0,3.927951856823928,36342,2,0,2012-09-30,11,2012,2306.0,6.317808219178082,0,0.3225806451612903,1.741110147441457,0.1582827406764961,0.10532736884912566,0.427908014010416,0.5861907546869121,1.0,518.0,11.0
administrative,married,,0.0,1.0,0.0,telephone,364,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-06-24,33.681,-94.942,0616394c-03be-45be-b1c0-648ac058cdb3,2018,56.0,4.9,162740,0,1,2012-07-17,22,2012,2168.0,5.93972602739726,0,0.6774193548387096,3.7038745387453877,0.16835793357933582,0.07401382675884506,0.7514331815975547,0.9197911151768905,1.0,364.0,22.0
administrative,married,basic 6y,0.0,0.0,0.0,telephone,61,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-05-28,26.595,-90.694,9615fdd6-3e94-4e42-87c2-8bd7433e77e8,2017,50.0,4.9,134274,0,2,2012-11-28,1,2012,1642.0,4.498630136986302,0,0.0,0.22228989037758828,0.22228989037758828,0.012403416022773485,0.012403416022773485,0.23469330640036176,1.0,61.0,1.0
technical,divorced,professional course,0.0,1.0,1.0,telephone,78,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-05-21,40.947,-119.446,d2118bc5-42a8-4e57-9c51-3a3606f58353,2019,31.0,4.9,85870,1,0,2012-06-13,16,2012,2533.0,6.93972602739726,0,0.4838709677419355,2.305566521910778,0.14409790761942362,0.015860105734038225,0.49973107347597373,0.6438289810953973,1.0,78.0,16.0
not_working,married,basic 4y,0.0,1.0,0.0,telephone,102,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-09-01,33.324,-69.095,d1a54bc7-e470-42cf-8661-815cf7c95eb4,2016,56.0,4.9,50634,1,1,2012-03-19,26,2012,1627.0,4.457534246575342,1,0.8064516129032258,5.832821143208359,0.4486785494775661,0.02074013826758845,0.8271917511708142,1.2758703006483803,2.0,51.0,13.0
